Model,MSO54
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.600000e-07
Record Length,81250
Zero Index,5745.281986
Vertical Units,A

TIME,CH3
2.854035e-03,-2.257812e+00
2.854195e-03,-1.742188e+00
2.854355e-03,-2.460938e+00
2.854515e-03,3.906250e-02
2.854675e-03,-1.000000e+00
2.854835e-03,-2.453125e+00
2.854995e-03,-6.250000e-01
2.855155e-03,-6.015625e-01
2.855315e-03,-1.664062e+00
2.855475e-03,-3.203125e-01
2.855635e-03,-1.984375e+00
2.855795e-03,-2.718750e+00
2.855955e-03,-2.187500e+00
2.856115e-03,-1.773438e+00
2.856275e-03,-1.500000e+00
2.856435e-03,-1.148438e+00
2.856595e-03,-1.796875e+00
2.856755e-03,-1.234375e+00
2.856915e-03,3.203125e-01
2.857075e-03,-1.578125e+00
2.857235e-03,-2.828125e+00
2.857395e-03,-3.750000e-01
2.857555e-03,-1.085938e+00
2.857715e-03,-1.914062e+00
2.857875e-03,-2.031250e+00
2.858035e-03,-2.273438e+00
2.858195e-03,-1.585938e+00
2.858355e-03,-2.703125e+00
2.858515e-03,-3.484375e+00
2.858675e-03,-1.578125e+00
2.858835e-03,-1.507812e+00
2.858995e-03,-5.937500e-01
2.859155e-03,-2.468750e+00
2.859315e-03,-2.289062e+00
2.859475e-03,-3.906250e-01
2.859635e-03,-1.820312e+00
2.859795e-03,-2.281250e+00
2.859955e-03,-2.093750e+00
2.860115e-03,-1.109375e+00
2.860275e-03,-2.031250e+00
2.860435e-03,-1.398438e+00
2.860595e-03,-1.257812e+00
2.860755e-03,-1.984375e+00
2.860915e-03,-1.906250e+00
2.861075e-03,-3.101562e+00
2.861235e-03,-1.140625e+00
2.861395e-03,-1.546875e+00
2.861555e-03,-1.765625e+00
2.861715e-03,-4.375000e-01
2.861875e-03,-1.421875e+00
2.862035e-03,-3.054688e+00
2.862195e-03,-4.796875e+00
2.862355e-03,-3.093750e+00
2.862515e-03,-2.632812e+00
2.862675e-03,-8.671875e-01
2.862835e-03,-1.609375e+00
2.862995e-03,-1.312500e+00
2.863155e-03,-1.203125e+00
2.863315e-03,-2.273438e+00
2.863475e-03,-1.960938e+00
2.863635e-03,-3.046875e-01
2.863795e-03,-8.515625e-01
2.863955e-03,-1.546875e+00
2.864115e-03,-1.828125e+00
2.864275e-03,-2.210938e+00
2.864435e-03,-1.070312e+00
2.864595e-03,-1.054688e+00
2.864755e-03,-7.812500e-03
2.864915e-03,-2.054688e+00
2.865075e-03,-1.312500e+00
2.865235e-03,-4.765625e-01
2.865395e-03,-1.039062e+00
2.865555e-03,-6.796875e-01
2.865715e-03,-5.859375e-01
2.865875e-03,-1.867188e+00
2.866035e-03,-1.335938e+00
2.866195e-03,-8.671875e-01
2.866355e-03,-1.382812e+00
2.866515e-03,-4.140625e-01
2.866675e-03,-2.992188e+00
2.866835e-03,-1.789062e+00
2.866995e-03,-6.250000e-01
2.867155e-03,-1.546875e+00
2.867315e-03,-1.632812e+00
2.867475e-03,-2.359375e+00
2.867635e-03,-1.640625e+00
2.867795e-03,-2.304688e+00
2.867955e-03,-2.617188e+00
2.868115e-03,-7.890625e-01
2.868275e-03,-1.140625e+00
2.868435e-03,-1.726562e+00
2.868595e-03,-2.000000e+00
2.868755e-03,-1.664062e+00
2.868915e-03,-3.210938e+00
2.869075e-03,-2.546875e+00
2.869235e-03,-2.859375e+00
2.869395e-03,-2.390625e+00
2.869555e-03,-2.820312e+00
2.869715e-03,-3.187500e+00
2.869875e-03,-3.367188e+00
2.870035e-03,-2.304688e+00
2.870195e-03,-1.664062e+00
2.870355e-03,-2.578125e+00
2.870515e-03,-1.140625e+00
2.870675e-03,-8.750000e-01
2.870835e-03,-2.937500e+00
2.870995e-03,-1.218750e+00
2.871155e-03,-1.546875e+00
2.871315e-03,-2.882812e+00
2.871475e-03,-2.578125e-01
2.871635e-03,-2.406250e+00
2.871795e-03,5.312500e-01
2.871955e-03,-1.968750e+00
2.872115e-03,-2.687500e+00
2.872275e-03,-2.203125e+00
2.872435e-03,-4.062500e-01
2.872595e-03,-2.328125e+00
2.872755e-03,-3.203125e-01
2.872915e-03,-4.062500e-01
2.873075e-03,-2.750000e+00
2.873235e-03,-2.015625e+00
2.873395e-03,-4.765625e-01
2.873555e-03,4.453125e-01
2.873715e-03,-2.632812e+00
2.873875e-03,-1.859375e+00
2.874035e-03,-8.515625e-01
2.874195e-03,-2.367188e+00
2.874355e-03,-2.304688e+00
2.874515e-03,-6.484375e-01
2.874675e-03,-2.492188e+00
2.874835e-03,-1.843750e+00
2.874995e-03,7.734375e-01
2.875155e-03,-3.492188e+00
2.875315e-03,-1.367188e+00
2.875475e-03,-2.054688e+00
2.875635e-03,-2.476562e+00
2.875795e-03,-1.312500e+00
2.875955e-03,-1.539062e+00
2.876115e-03,-3.046875e-01
2.876275e-03,-3.828125e-01
2.876435e-03,-1.250000e+00
2.876595e-03,-1.593750e+00
2.876755e-03,-1.585938e+00
2.876915e-03,-2.523438e+00
2.877075e-03,-1.156250e+00
2.877235e-03,-1.359375e+00
2.877395e-03,-1.257812e+00
2.877555e-03,-6.406250e-01
2.877715e-03,-1.562500e+00
2.877875e-03,-1.179688e+00
2.878035e-03,-7.031250e-02
2.878195e-03,-2.750000e+00
2.878355e-03,-1.281250e+00
2.878515e-03,-2.742188e+00
2.878675e-03,-9.218750e-01
2.878835e-03,-7.031250e-01
2.878995e-03,-3.046875e+00
2.879155e-03,-1.304688e+00
2.879315e-03,-1.257812e+00
2.879475e-03,-7.109375e-01
2.879635e-03,-2.218750e+00
2.879795e-03,-1.703125e+00
2.879955e-03,-3.437500e-01
2.880115e-03,-2.101562e+00
2.880275e-03,-1.703125e+00
2.880435e-03,-1.695312e+00
2.880595e-03,-1.671875e+00
2.880755e-03,-1.796875e+00
2.880915e-03,-3.125000e-02
2.881075e-03,-3.828125e-01
2.881235e-03,-2.195312e+00
2.881395e-03,-2.281250e+00
2.881555e-03,-3.976562e+00
2.881715e-03,-4.218750e-01
2.881875e-03,-1.414062e+00
2.882035e-03,-2.070312e+00
2.882195e-03,-2.210938e+00
2.882355e-03,-2.226562e+00
2.882515e-03,-1.164062e+00
2.882675e-03,-3.140625e+00
2.882835e-03,-5.781250e-01
2.882995e-03,-3.125000e-02
2.883155e-03,-2.226562e+00
2.883315e-03,-1.203125e+00
2.883475e-03,-1.867188e+00
2.883635e-03,-1.382812e+00
2.883795e-03,-1.359375e+00
2.883955e-03,-1.226562e+00
2.884115e-03,-3.281250e-01
2.884275e-03,-1.476562e+00
2.884435e-03,-2.710938e+00
2.884595e-03,-3.968750e+00
2.884755e-03,-1.625000e+00
2.884915e-03,-2.382812e+00
2.885075e-03,-1.789062e+00
2.885235e-03,-1.625000e+00
2.885395e-03,-2.390625e+00
2.885555e-03,-7.343750e-01
2.885715e-03,-5.937500e-01
2.885875e-03,-9.843750e-01
2.886035e-03,-2.101562e+00
2.886195e-03,5.156250e-01
2.886355e-03,-1.429688e+00
2.886515e-03,-7.343750e-01
2.886675e-03,-2.164062e+00
2.886835e-03,-2.375000e+00
2.886995e-03,-3.515625e-01
2.887155e-03,-1.890625e+00
2.887315e-03,-2.914062e+00
2.887475e-03,-1.757812e+00
2.887635e-03,-1.132812e+00
2.887795e-03,-2.070312e+00
2.887955e-03,-2.117188e+00
2.888115e-03,-7.031250e-02
2.888275e-03,-1.210938e+00
2.888435e-03,-1.375000e+00
2.888595e-03,-7.656250e-01
2.888755e-03,-2.476562e+00
2.888915e-03,-2.500000e+00
2.889075e-03,-6.406250e-01
2.889235e-03,-2.906250e+00
2.889395e-03,-1.398438e+00
2.889555e-03,-2.421875e-01
2.889715e-03,-2.109375e+00
2.889875e-03,-9.921875e-01
2.890035e-03,-2.367188e+00
2.890195e-03,-2.312500e+00
2.890355e-03,-1.476562e+00
2.890515e-03,2.421875e-01
2.890675e-03,-1.875000e+00
2.890835e-03,-2.015625e+00
2.890995e-03,-1.101562e+00
2.891155e-03,-2.132812e+00
2.891315e-03,-2.070312e+00
2.891475e-03,-3.015625e+00
2.891635e-03,-2.468750e+00
2.891795e-03,-6.796875e-01
2.891955e-03,-5.156250e-01
2.892115e-03,7.812500e-01
2.892275e-03,-1.187500e+00
2.892435e-03,-1.484375e+00
2.892595e-03,-2.875000e+00
2.892755e-03,-8.046875e-01
2.892915e-03,-6.875000e-01
2.893075e-03,-3.796875e+00
2.893235e-03,-5.937500e-01
2.893395e-03,-1.070312e+00
2.893555e-03,-1.000000e+00
2.893715e-03,-1.140625e+00
2.893875e-03,-3.390625e+00
2.894035e-03,-2.570312e+00
2.894195e-03,-3.507812e+00
2.894355e-03,-1.734375e+00
2.894515e-03,-2.312500e+00
2.894675e-03,-3.218750e+00
2.894835e-03,-1.398438e+00
2.894995e-03,-5.390625e-01
2.895155e-03,-1.640625e+00
2.895315e-03,-2.031250e+00
2.895475e-03,-7.265625e-01
2.895635e-03,-8.046875e-01
2.895795e-03,-1.906250e+00
2.895955e-03,-2.804688e+00
2.896115e-03,-1.828125e+00
2.896275e-03,-6.953125e-01
2.896435e-03,-2.164062e+00
2.896595e-03,-1.796875e-01
2.896755e-03,-8.359375e-01
2.896915e-03,-1.382812e+00
2.897075e-03,-1.109375e+00
2.897235e-03,-6.328125e-01
2.897395e-03,7.812500e-02
2.897555e-03,-1.031250e+00
2.897715e-03,-1.648438e+00
2.897875e-03,-1.312500e+00
2.898035e-03,-1.437500e+00
2.898195e-03,-1.007812e+00
2.898355e-03,-1.093750e+00
2.898515e-03,-2.195312e+00
2.898675e-03,-6.484375e-01
2.898835e-03,-3.242188e+00
2.898995e-03,6.250000e-02
2.899155e-03,-5.703125e-01
2.899315e-03,-2.429688e+00
2.899475e-03,-1.304688e+00
2.899635e-03,-1.648438e+00
2.899795e-03,-7.812500e-02
2.899955e-03,-2.218750e+00
2.900115e-03,-1.539062e+00
2.900275e-03,-2.335938e+00
2.900435e-03,-3.164062e+00
2.900595e-03,4.843750e-01
2.900755e-03,-2.203125e+00
2.900915e-03,-2.679688e+00
2.901075e-03,-2.531250e+00
2.901235e-03,-1.968750e+00
2.901395e-03,-1.460938e+00
2.901555e-03,-7.109375e-01
2.901715e-03,-2.328125e+00
2.901875e-03,-1.859375e+00
2.902035e-03,-1.671875e+00
2.902195e-03,-9.140625e-01
2.902355e-03,-2.289062e+00
2.902515e-03,-7.734375e-01
2.902675e-03,-3.789062e+00
2.902835e-03,-1.742188e+00
2.902995e-03,-2.523438e+00
2.903155e-03,-1.875000e+00
2.903315e-03,-7.734375e-01
2.903475e-03,-8.828125e-01
2.903635e-03,-1.562500e-02
2.903795e-03,-1.789062e+00
2.903955e-03,-1.593750e+00
2.904115e-03,-1.828125e+00
2.904275e-03,-2.101562e+00
2.904435e-03,-4.062500e+00
2.904595e-03,-2.164062e+00
2.904755e-03,-2.710938e+00
2.904915e-03,-2.976562e+00
2.905075e-03,-1.507812e+00
2.905235e-03,-2.484375e+00
2.905395e-03,-1.117188e+00
2.905555e-03,-2.210938e+00
2.905715e-03,-1.351562e+00
2.905875e-03,-1.687500e+00
2.906035e-03,2.968750e-01
2.906195e-03,-2.390625e+00
2.906355e-03,-1.984375e+00
2.906515e-03,-3.992188e+00
2.906675e-03,-4.062500e-01
2.906835e-03,-1.898438e+00
2.906995e-03,3.828125e-01
2.907155e-03,-7.968750e-01
2.907315e-03,-1.546875e+00
2.907475e-03,3.046875e-01
2.907635e-03,-2.882812e+00
2.907795e-03,-1.695312e+00
2.907955e-03,-2.265625e+00
2.908115e-03,-2.250000e+00
2.908275e-03,-2.218750e+00
2.908435e-03,-2.023438e+00
2.908595e-03,-2.414062e+00
2.908755e-03,-1.718750e+00
2.908915e-03,-7.031250e-01
2.909075e-03,-2.632812e+00
2.909235e-03,-2.164062e+00
2.909395e-03,-2.351562e+00
2.909555e-03,-1.703125e+00
2.909715e-03,-1.929688e+00
2.909875e-03,-7.656250e-01
2.910035e-03,-1.195312e+00
2.910195e-03,-2.507812e+00
2.910355e-03,-1.570312e+00
2.910515e-03,-2.664062e+00
2.910675e-03,-1.218750e+00
2.910835e-03,-1.531250e+00
2.910995e-03,-1.695312e+00
2.911155e-03,-1.117188e+00
2.911315e-03,-3.757812e+00
2.911475e-03,-7.031250e-01
2.911635e-03,-1.601562e+00
2.911795e-03,-2.171875e+00
2.911955e-03,-3.039062e+00
2.912115e-03,-2.570312e+00
2.912275e-03,-1.773438e+00
2.912435e-03,-1.468750e+00
2.912595e-03,-2.992188e+00
2.912755e-03,3.359375e-01
2.912915e-03,-2.820312e+00
2.913075e-03,-1.414062e+00
2.913235e-03,-1.523438e+00
2.913395e-03,-3.304688e+00
2.913555e-03,-8.046875e-01
2.913715e-03,-2.234375e+00
2.913875e-03,-2.421875e-01
2.914035e-03,-1.531250e+00
2.914195e-03,-1.492188e+00
2.914355e-03,-9.921875e-01
2.914515e-03,-1.226562e+00
2.914675e-03,-3.046875e-01
2.914835e-03,-1.164062e+00
2.914995e-03,-5.468750e-02
2.915155e-03,-4.531250e-01
2.915315e-03,-1.195312e+00
2.915475e-03,-2.460938e+00
2.915635e-03,-1.554688e+00
2.915795e-03,-7.500000e-01
2.915955e-03,2.343750e-01
2.916115e-03,-1.601562e+00
2.916275e-03,-1.046875e+00
2.916435e-03,-2.101562e+00
2.916595e-03,-4.453125e-01
2.916755e-03,-3.031250e+00
2.916915e-03,-1.726562e+00
2.917075e-03,-2.109375e+00
2.917235e-03,-1.671875e+00
2.917395e-03,-1.554688e+00
2.917555e-03,-1.867188e+00
2.917715e-03,-5.078125e-01
2.917875e-03,-1.742188e+00
2.918035e-03,-2.203125e+00
2.918195e-03,-2.554688e+00
2.918355e-03,-1.164062e+00
2.918515e-03,2.343750e-02
2.918675e-03,-7.890625e-01
2.918835e-03,-1.273438e+00
2.918995e-03,-2.476562e+00
2.919155e-03,-2.546875e+00
2.919315e-03,-2.062500e+00
2.919475e-03,-2.007812e+00
2.919635e-03,-1.820312e+00
2.919795e-03,-2.578125e+00
2.919955e-03,-1.257812e+00
2.920115e-03,-1.484375e+00
2.920275e-03,-3.265625e+00
2.920435e-03,-8.046875e-01
2.920595e-03,-1.898438e+00
2.920755e-03,-1.851562e+00
2.920915e-03,-2.328125e+00
2.921075e-03,-1.875000e-01
2.921235e-03,-5.312500e-01
2.921395e-03,-3.437500e+00
2.921555e-03,-7.812500e-02
2.921715e-03,-3.125000e+00
2.921875e-03,-2.773438e+00
2.922035e-03,-1.765625e+00
2.922195e-03,-2.054688e+00
2.922355e-03,-2.398438e+00
2.922515e-03,-1.585938e+00
2.922675e-03,-2.742188e+00
2.922835e-03,-1.015625e+00
2.922995e-03,-2.531250e+00
2.923155e-03,-2.164062e+00
2.923315e-03,-1.992188e+00
2.923475e-03,-4.062500e-01
2.923635e-03,-4.765625e-01
2.923795e-03,-1.421875e+00
2.923955e-03,-8.906250e-01
2.924115e-03,-1.023438e+00
2.924275e-03,-1.976562e+00
2.924435e-03,-2.648438e+00
2.924595e-03,2.890625e-01
2.924755e-03,-9.609375e-01
2.924915e-03,-2.093750e+00
2.925075e-03,-1.726562e+00
2.925235e-03,-2.148438e+00
2.925395e-03,-1.710938e+00
2.925555e-03,-1.421875e+00
2.925715e-03,-1.867188e+00
2.925875e-03,-3.812500e+00
2.926035e-03,-1.125000e+00
2.926195e-03,-1.585938e+00
2.926355e-03,-4.531250e-01
2.926515e-03,-3.039062e+00
2.926675e-03,-2.257812e+00
2.926835e-03,-1.609375e+00
2.926995e-03,-2.226562e+00
2.927155e-03,-1.484375e-01
2.927315e-03,-2.382812e+00
2.927475e-03,-1.382812e+00
2.927635e-03,-1.382812e+00
2.927795e-03,-1.265625e+00
2.927955e-03,1.015625e-01
2.928115e-03,-3.609375e+00
2.928275e-03,-2.039062e+00
2.928435e-03,-1.750000e+00
2.928595e-03,-2.531250e+00
2.928755e-03,-1.718750e-01
2.928915e-03,-1.523438e+00
2.929075e-03,-2.304688e+00
2.929235e-03,-1.046875e+00
2.929395e-03,-9.062500e-01
2.929555e-03,-3.554688e+00
2.929715e-03,-3.359375e-01
2.929875e-03,-8.984375e-01
2.930035e-03,-1.281250e+00
2.930195e-03,-1.531250e+00
2.930355e-03,3.828125e-01
2.930515e-03,-2.195312e+00
2.930675e-03,-5.859375e-01
2.930835e-03,-4.687500e-01
2.930995e-03,-1.734375e+00
2.931155e-03,-1.648438e+00
2.931315e-03,-2.406250e+00
2.931475e-03,-2.250000e+00
2.931635e-03,-1.187500e+00
2.931795e-03,2.578125e-01
2.931955e-03,-4.687500e-02
2.932115e-03,-8.359375e-01
2.932275e-03,-2.835938e+00
2.932435e-03,-1.718750e+00
2.932595e-03,-2.976562e+00
2.932755e-03,-2.476562e+00
2.932915e-03,-1.406250e+00
2.933075e-03,-1.390625e+00
2.933235e-03,-2.726562e+00
2.933395e-03,-1.929688e+00
2.933555e-03,-2.648438e+00
2.933715e-03,-2.804688e+00
2.933875e-03,-1.625000e+00
2.934035e-03,-2.656250e+00
2.934195e-03,-1.664062e+00
2.934355e-03,-6.328125e-01
2.934515e-03,-2.632812e+00
2.934675e-03,-2.390625e+00
2.934835e-03,-1.484375e+00
2.934995e-03,-6.484375e-01
2.935155e-03,-1.632812e+00
2.935315e-03,-2.593750e+00
2.935475e-03,-8.046875e-01
2.935635e-03,-3.000000e+00
2.935795e-03,-3.000000e+00
2.935955e-03,1.484375e+00
2.936115e-03,-3.953125e+00
2.936275e-03,-3.156250e+00
2.936435e-03,-2.656250e+00
2.936595e-03,-5.625000e-01
2.936755e-03,6.484375e-01
2.936915e-03,-2.242188e+00
2.937075e-03,-8.515625e-01
2.937235e-03,-1.414062e+00
2.937395e-03,-1.171875e+00
2.937555e-03,-5.546875e-01
2.937715e-03,-4.687500e-01
2.937875e-03,-4.234375e+00
2.938035e-03,-2.007812e+00
2.938195e-03,-1.351562e+00
2.938355e-03,-2.476562e+00
2.938515e-03,-2.859375e+00
2.938675e-03,-5.156250e-01
2.938835e-03,-2.734375e+00
2.938995e-03,-1.984375e+00
2.939155e-03,-2.765625e+00
2.939315e-03,-1.671875e+00
2.939475e-03,-2.789062e+00
2.939635e-03,4.609375e-01
2.939795e-03,-4.453125e-01
2.939955e-03,-2.187500e+00
2.940115e-03,-1.117188e+00
2.940275e-03,-8.203125e-01
2.940435e-03,-1.515625e+00
2.940595e-03,8.515625e-01
2.940755e-03,-1.156250e+00
2.940915e-03,-1.812500e+00
2.941075e-03,-6.484375e-01
2.941235e-03,-2.828125e+00
2.941395e-03,-2.453125e+00
2.941555e-03,-1.710938e+00
2.941715e-03,-7.890625e-01
2.941875e-03,-5.312500e-01
2.942035e-03,-1.921875e+00
2.942195e-03,-2.171875e+00
2.942355e-03,-2.500000e-01
2.942515e-03,-2.953125e+00
2.942675e-03,-1.929688e+00
2.942835e-03,-1.054688e+00
2.942995e-03,-7.500000e-01
2.943155e-03,-2.156250e+00
2.943315e-03,-9.765625e-01
2.943475e-03,-2.843750e+00
2.943635e-03,7.343750e-01
2.943795e-03,-2.195312e+00
2.943955e-03,-1.937500e+00
2.944115e-03,-1.562500e-02
2.944275e-03,-1.328125e+00
2.944435e-03,-3.671875e-01
2.944595e-03,-1.031250e+00
2.944755e-03,-1.304688e+00
2.944915e-03,-1.257812e+00
2.945075e-03,-1.687500e+00
2.945235e-03,-2.531250e+00
2.945395e-03,-1.015625e+00
2.945555e-03,-3.007812e+00
2.945715e-03,4.921875e-01
2.945875e-03,-3.515625e-01
2.946035e-03,-5.468750e-02
2.946195e-03,-5.937500e-01
2.946355e-03,-1.171875e+00
2.946515e-03,-1.460938e+00
2.946675e-03,-1.515625e+00
2.946835e-03,3.515625e-01
2.946995e-03,-1.226562e+00
2.947155e-03,-7.500000e-01
2.947315e-03,-5.234375e-01
2.947475e-03,-2.609375e+00
2.947635e-03,2.500000e-01
2.947795e-03,-2.859375e+00
2.947955e-03,-6.953125e-01
2.948115e-03,-3.460938e+00
2.948275e-03,-1.179688e+00
2.948435e-03,-5.625000e-01
2.948595e-03,-1.359375e+00
2.948755e-03,-1.156250e+00
2.948915e-03,-5.234375e-01
2.949075e-03,-2.281250e+00
2.949235e-03,-2.531250e+00
2.949395e-03,-1.015625e-01
2.949555e-03,1.015625e-01
2.949715e-03,6.218750e+00
2.949875e-03,1.688281e+01
2.950035e-03,2.276562e+01
2.950195e-03,3.390625e+01
2.950355e-03,3.925781e+01
2.950515e-03,4.669531e+01
2.950675e-03,5.827344e+01
2.950835e-03,6.618750e+01
2.950995e-03,7.505469e+01
2.951155e-03,8.195312e+01
2.951315e-03,8.914062e+01
2.951475e-03,9.800781e+01
2.951635e-03,1.054062e+02
2.951795e-03,1.145078e+02
2.951955e-03,1.220781e+02
2.952115e-03,1.303125e+02
2.952275e-03,1.401328e+02
2.952435e-03,1.444531e+02
2.952595e-03,1.528594e+02
2.952755e-03,1.597578e+02
2.952915e-03,1.676172e+02
2.953075e-03,1.765312e+02
2.953235e-03,1.810547e+02
2.953395e-03,1.885625e+02
2.953555e-03,1.970312e+02
2.953715e-03,2.028984e+02
2.953875e-03,2.079531e+02
2.954035e-03,2.133047e+02
2.954195e-03,2.203906e+02
2.954355e-03,2.264297e+02
2.954515e-03,2.313438e+02
2.954675e-03,2.367969e+02
2.954835e-03,2.419453e+02
2.954995e-03,2.486484e+02
2.955155e-03,2.529297e+02
2.955315e-03,2.592500e+02
2.955475e-03,2.611406e+02
2.955635e-03,2.667266e+02
2.955795e-03,2.697812e+02
2.955955e-03,2.741797e+02
2.956115e-03,2.799375e+02
2.956275e-03,2.823984e+02
2.956435e-03,2.852969e+02
2.956595e-03,2.913281e+02
2.956755e-03,2.931484e+02
2.956915e-03,2.952031e+02
2.957075e-03,2.988359e+02
2.957235e-03,2.989062e+02
2.957395e-03,3.034844e+02
2.957555e-03,3.072188e+02
2.957715e-03,3.086562e+02
2.957875e-03,3.101328e+02
2.958035e-03,3.097812e+02
2.958195e-03,3.140938e+02
2.958355e-03,3.159453e+02
2.958515e-03,3.162109e+02
2.958675e-03,3.178750e+02
2.958835e-03,3.190234e+02
2.958995e-03,3.164609e+02
2.959155e-03,3.182734e+02
2.959315e-03,3.190391e+02
2.959475e-03,3.205078e+02
2.959635e-03,3.184688e+02
2.959795e-03,3.202969e+02
2.959955e-03,3.193594e+02
2.960115e-03,3.176875e+02
2.960275e-03,3.193359e+02
2.960435e-03,3.174922e+02
2.960595e-03,3.178125e+02
2.960755e-03,3.151797e+02
2.960915e-03,3.147344e+02
2.961075e-03,3.123984e+02
2.961235e-03,3.122031e+02
2.961395e-03,3.103047e+02
2.961555e-03,3.075078e+02
2.961715e-03,3.067500e+02
2.961875e-03,3.033438e+02
2.962035e-03,3.005859e+02
2.962195e-03,3.000391e+02
2.962355e-03,2.985391e+02
2.962515e-03,2.947891e+02
2.962675e-03,2.922734e+02
2.962835e-03,2.876250e+02
2.962995e-03,2.874766e+02
2.963155e-03,2.838672e+02
2.963315e-03,2.784219e+02
2.963475e-03,2.769375e+02
2.963635e-03,2.735078e+02
2.963795e-03,2.697500e+02
2.963955e-03,2.671875e+02
2.964115e-03,2.645156e+02
2.964275e-03,2.601875e+02
2.964435e-03,2.569062e+02
2.964595e-03,2.536016e+02
2.964755e-03,2.482188e+02
2.964915e-03,2.425312e+02
2.965075e-03,2.401875e+02
2.965235e-03,2.356250e+02
2.965395e-03,2.301094e+02
2.965555e-03,2.280781e+02
2.965715e-03,2.237812e+02
2.965875e-03,2.188203e+02
2.966035e-03,2.127109e+02
2.966195e-03,2.094375e+02
2.966355e-03,2.061172e+02
2.966515e-03,1.990391e+02
2.966675e-03,1.970000e+02
2.966835e-03,1.910000e+02
2.966995e-03,1.861094e+02
2.967155e-03,1.804219e+02
2.967315e-03,1.771172e+02
2.967475e-03,1.707734e+02
2.967635e-03,1.659922e+02
2.967795e-03,1.624844e+02
2.967955e-03,1.584141e+02
2.968115e-03,1.526094e+02
2.968275e-03,1.471562e+02
2.968435e-03,1.423984e+02
2.968595e-03,1.359766e+02
2.968755e-03,1.321484e+02
2.968915e-03,1.287344e+02
2.969075e-03,1.236016e+02
2.969235e-03,1.184375e+02
2.969395e-03,1.132422e+02
2.969555e-03,1.083984e+02
2.969715e-03,1.039688e+02
2.969875e-03,9.695312e+01
2.970035e-03,9.354688e+01
2.970195e-03,8.675781e+01
2.970355e-03,8.442188e+01
2.970515e-03,7.760156e+01
2.970675e-03,7.306250e+01
2.970835e-03,6.872656e+01
2.970995e-03,6.466406e+01
2.971155e-03,6.077344e+01
2.971315e-03,5.664062e+01
2.971475e-03,5.192969e+01
2.971635e-03,4.796875e+01
2.971795e-03,4.345312e+01
2.971955e-03,4.084375e+01
2.972115e-03,3.471094e+01
2.972275e-03,3.010156e+01
2.972435e-03,2.823438e+01
2.972595e-03,2.357031e+01
2.972755e-03,2.087500e+01
2.972915e-03,1.731250e+01
2.973075e-03,1.521875e+01
2.973235e-03,1.246094e+01
2.973395e-03,9.945312e+00
2.973555e-03,8.539062e+00
2.973715e-03,5.578125e+00
2.973875e-03,4.250000e+00
2.974035e-03,2.140625e+00
2.974195e-03,-3.203125e-01
2.974355e-03,-2.054688e+00
2.974515e-03,-2.062500e+00
2.974675e-03,-2.562500e+00
2.974835e-03,-3.351562e+00
2.974995e-03,-2.703125e+00
2.975155e-03,-2.367188e+00
2.975315e-03,-2.578125e+00
2.975475e-03,-3.453125e+00
2.975635e-03,-2.578125e+00
2.975795e-03,-2.140625e+00
2.975955e-03,-2.117188e+00
2.976115e-03,-2.093750e+00
2.976275e-03,-3.039062e+00
2.976435e-03,-3.601562e+00
2.976595e-03,-8.281250e-01
2.976755e-03,-2.859375e+00
2.976915e-03,-2.312500e+00
2.977075e-03,-1.796875e+00
2.977235e-03,-9.218750e-01
2.977395e-03,-1.046875e+00
2.977555e-03,-1.015625e+00
2.977715e-03,-1.367188e+00
2.977875e-03,-2.085938e+00
2.978035e-03,-3.406250e+00
2.978195e-03,-2.476562e+00
2.978355e-03,-2.664062e+00
2.978515e-03,-1.976562e+00
2.978675e-03,-2.015625e+00
2.978835e-03,-2.820312e+00
2.978995e-03,-1.742188e+00
2.979155e-03,-3.781250e+00
2.979315e-03,-3.171875e+00
2.979475e-03,-1.703125e+00
2.979635e-03,-1.101562e+00
2.979795e-03,-1.882812e+00
2.979955e-03,-2.210938e+00
2.980115e-03,-2.312500e+00
2.980275e-03,-2.859375e+00
2.980435e-03,-2.406250e+00
2.980595e-03,-3.148438e+00
2.980755e-03,-1.968750e+00
2.980915e-03,-1.585938e+00
2.981075e-03,-2.328125e+00
2.981235e-03,1.484375e-01
2.981395e-03,-2.148438e+00
2.981555e-03,-3.492188e+00
2.981715e-03,-2.281250e+00
2.981875e-03,-1.429688e+00
2.982035e-03,-2.343750e+00
2.982195e-03,-2.039062e+00
2.982355e-03,-1.851562e+00
2.982515e-03,-2.539062e+00
2.982675e-03,-2.859375e+00
2.982835e-03,-3.953125e+00
2.982995e-03,-7.656250e-01
2.983155e-03,-8.593750e-01
2.983315e-03,-1.671875e+00
2.983475e-03,-2.375000e+00
2.983635e-03,-1.820312e+00
2.983795e-03,-1.773438e+00
2.983955e-03,-2.140625e+00
2.984115e-03,-3.257812e+00
2.984275e-03,-1.960938e+00
2.984435e-03,-2.265625e+00
2.984595e-03,-3.578125e+00
2.984755e-03,-1.703125e+00
2.984915e-03,-3.882812e+00
2.985075e-03,-2.023438e+00
2.985235e-03,-2.500000e+00
2.985395e-03,-2.734375e+00
2.985555e-03,-2.218750e+00
2.985715e-03,-4.007812e+00
2.985875e-03,-3.015625e+00
2.986035e-03,-2.359375e+00
2.986195e-03,-2.359375e+00
2.986355e-03,-1.296875e+00
2.986515e-03,-3.062500e+00
